,cycle,species,biomass
605,83,Methanosarcina_acetivorans,2.500694523
606,83,Methanobacterium_formicicum,3.28398207
607,83,Dielma_fastidiosa,4.255136584
608,83,Tepidimonas_charontis,11.96143414
609,83,Gudongella_oleilytica,8.989734294
610,83,Dechloromonas_aromatica,0.236711325
611,83,Longilinea_sp.,6.168485037
612,83,Hydrogenophaga_aromaticivorans,0.163005491
613,83,Petrimonas_mucosa,1.2920036
614,83,Neobacillus_niacini,2.662158672
615,83,Clostridium_fungisolvens,34.17255518
616,84,Pseudomonas_phenolilytica,0.619855177
617,84,Mariniplasma_anaerobium,8.380637494
618,84,Mariniphaga_anaerophila,15.02356036
619,84,Methanosarcina_acetivorans,2.533436811
620,84,Methanobacterium_formicicum,3.357903433
621,84,Dielma_fastidiosa,4.201326669
622,84,Tepidimonas_charontis,12.49393228
623,84,Gudongella_oleilytica,9.02821658
624,84,Dechloromonas_aromatica,0.227629698
625,84,Longilinea_sp.,6.20168689
626,84,Hydrogenophaga_aromaticivorans,0.148420282
627,84,Petrimonas_mucosa,1.274574132
628,84,Neobacillus_niacini,2.529966268
629,84,Clostridium_fungisolvens,33.97885393
630,85,Pseudomonas_phenolilytica,0.601025617
631,85,Mariniplasma_anaerobium,8.45896076
632,85,Mariniphaga_anaerophila,14.66852315
633,85,Methanosarcina_acetivorans,2.566156919
634,85,Methanobacterium_formicicum,3.432437802
635,85,Dielma_fastidiosa,4.148123793
636,85,Tepidimonas_charontis,13.03414721
637,85,Gudongella_oleilytica,9.063205475
638,85,Dechloromonas_aromatica,0.21885396
639,85,Longilinea_sp.,6.224723686
640,85,Hydrogenophaga_aromaticivorans,0.13509862
641,85,Petrimonas_mucosa,1.257168711
642,85,Neobacillus_niacini,2.404372972
643,85,Clostridium_fungisolvens,33.78720132
644,86,Pseudomonas_phenolilytica,0.582754846
645,86,Mariniplasma_anaerobium,8.522970187
646,86,Mariniphaga_anaerophila,14.32211447
647,86,Methanosarcina_acetivorans,2.598853488
648,86,Methanobacterium_formicicum,3.507542617
649,86,Dielma_fastidiosa,4.09553382
650,86,Tepidimonas_charontis,13.5809953
651,86,Gudongella_oleilytica,9.094858656
652,86,Dechloromonas_aromatica,0.210407896
653,86,Longilinea_sp.,6.238146512
654,86,Hydrogenophaga_aromaticivorans,0.122934796
655,86,Petrimonas_mucosa,1.24008521
656,86,Neobacillus_niacini,2.285053495
657,86,Clostridium_fungisolvens,33.59774871
658,87,Pseudomonas_phenolilytica,0.557022367
659,87,Mariniplasma_anaerobium,9.057182758
660,87,Mariniphaga_anaerophila,13.8166568
661,87,Methanosarcina_acetivorans,2.59437681
662,87,Methanobacterium_formicicum,3.532475571
663,87,Dielma_fastidiosa,3.986354943
664,87,Tepidimonas_charontis,13.93373948
665,87,Gudongella_oleilytica,8.994424583
666,87,Dechloromonas_aromatica,0.199395662
667,87,Longilinea_sp.,6.545732278
668,87,Hydrogenophaga_aromaticivorans,0.110247035
669,87,Petrimonas_mucosa,1.250020148
670,87,Neobacillus_niacini,2.143859391
671,87,Clostridium_fungisolvens,33.27851218
672,88,Pseudomonas_phenolilytica,0.532384552
673,88,Mariniplasma_anaerobium,9.593292334
674,88,Mariniphaga_anaerophila,13.32931961
675,88,Methanosarcina_acetivorans,2.589505199
676,88,Methanobacterium_formicicum,3.556486494
677,88,Dielma_fastidiosa,3.880044157
678,88,Tepidimonas_charontis,14.26833565
679,88,Gudongella_oleilytica,8.889573956
680,88,Dechloromonas_aromatica,0.188965978
681,88,Longilinea_sp.,6.84852795
682,88,Hydrogenophaga_aromaticivorans,0.098823132
683,88,Petrimonas_mucosa,1.259730267
684,88,Neobacillus_niacini,2.011383105
685,88,Clostridium_fungisolvens,32.95362762
686,89,Pseudomonas_phenolilytica,0.508808539
687,89,Mariniplasma_anaerobium,10.12763234
688,89,Mariniphaga_anaerophila,12.85941235
689,89,Methanosarcina_acetivorans,2.584324576
690,89,Methanobacterium_formicicum,3.579838235
691,89,Dielma_fastidiosa,3.776507876
692,89,Tepidimonas_charontis,14.58638035
693,89,Gudongella_oleilytica,8.781754448
694,89,Dechloromonas_aromatica,0.179049719
695,89,Longilinea_sp.,7.144443623
696,89,Hydrogenophaga_aromaticivorans,0.088538698
697,89,Petrimonas_mucosa,1.269318779
698,89,Neobacillus_niacini,1.887076968
699,89,Clostridium_fungisolvens,32.6269135
700,90,Pseudomonas_phenolilytica,0.486271512
701,90,Mariniplasma_anaerobium,10.65727137
702,90,Mariniphaga_anaerophila,12.4064183
703,90,Methanosarcina_acetivorans,2.578962592
704,90,Methanobacterium_formicicum,3.602766787
705,90,Dielma_fastidiosa,3.675717614
706,90,Tepidimonas_charontis,14.88944624
707,90,Gudongella_oleilytica,8.672207294
708,90,Dechloromonas_aromatica,0.169641888
709,90,Longilinea_sp.,7.431537169
710,90,Hydrogenophaga_aromaticivorans,0.079282351
711,90,Petrimonas_mucosa,1.278846538
712,90,Neobacillus_niacini,1.770444732
713,90,Clostridium_fungisolvens,32.30118561
714,91,Pseudomonas_phenolilytica,0.464699638
715,91,Mariniplasma_anaerobium,11.17925455
716,91,Mariniphaga_anaerophila,11.96982103
717,91,Methanosarcina_acetivorans,2.573536295
718,91,Methanobacterium_formicicum,3.625474461
719,91,Dielma_fastidiosa,3.577891491
720,91,Tepidimonas_charontis,15.1772545
721,91,Gudongella_oleilytica,8.56200816
722,91,Dechloromonas_aromatica,0.160717052
723,91,Longilinea_sp.,7.710762977
724,91,Hydrogenophaga_aromaticivorans,0.070954195
725,91,Petrimonas_mucosa,1.288377836
726,91,Neobacillus_niacini,1.661059156
727,91,Clostridium_fungisolvens,31.97818866
728,92,Pseudomonas_phenolilytica,0.444047686
729,92,Mariniplasma_anaerobium,11.69478208
730,92,Mariniphaga_anaerophila,11.54886481
731,92,Methanosarcina_acetivorans,2.568045408
732,92,Methanobacterium_formicicum,3.647978017
733,92,Dielma_fastidiosa,3.482473441
734,92,Tepidimonas_charontis,15.44918032
735,92,Gudongella_oleilytica,8.451831339
736,92,Dechloromonas_aromatica,0.152247448
737,92,Longilinea_sp.,7.982432062
738,92,Hydrogenophaga_aromaticivorans,0.06350267
739,92,Petrimonas_mucosa,1.297930374
740,92,Neobacillus_niacini,1.558425442
741,92,Clostridium_fungisolvens,31.65825891
742,93,Pseudomonas_phenolilytica,0.424274408
743,93,Mariniplasma_anaerobium,12.20577277
744,93,Mariniphaga_anaerophila,11.14246074
745,93,Methanosarcina_acetivorans,2.562401702
746,93,Methanobacterium_formicicum,3.670138209
747,93,Dielma_fastidiosa,3.389457844
748,93,Tepidimonas_charontis,15.70528445
749,93,Gudongella_oleilytica,8.341787981
750,93,Dechloromonas_aromatica,0.144202809
751,93,Longilinea_sp.,8.247530619
752,93,Hydrogenophaga_aromaticivorans,0.0568333
753,93,Petrimonas_mucosa,1.307465412
754,93,Neobacillus_niacini,1.462036983
755,93,Clostridium_fungisolvens,31.34035276
756,94,Pseudomonas_phenolilytica,0.405342055
757,94,Mariniplasma_anaerobium,12.71387989
758,94,Mariniphaga_anaerophila,10.74967797
759,94,Methanosarcina_acetivorans,2.556526208
760,94,Methanobacterium_formicicum,3.691809992
761,94,Dielma_fastidiosa,3.298659385
762,94,Tepidimonas_charontis,15.94559133
763,94,Gudongella_oleilytica,8.231888045
764,94,Dechloromonas_aromatica,0.136556482
765,94,Longilinea_sp.,8.507268875
766,94,Hydrogenophaga_aromaticivorans,0.050861796
767,94,Petrimonas_mucosa,1.316940582
768,94,Neobacillus_niacini,1.371465519
769,94,Clostridium_fungisolvens,31.02353187
770,95,Pseudomonas_phenolilytica,0.387181919
771,95,Mariniplasma_anaerobium,13.2203449
772,95,Mariniphaga_anaerophila,10.36971088
773,95,Methanosarcina_acetivorans,2.55034755
774,95,Methanobacterium_formicicum,3.712833528
775,95,Dielma_fastidiosa,3.209922315
776,95,Tepidimonas_charontis,16.17062073
777,95,Gudongella_oleilytica,8.122078584
778,95,Dechloromonas_aromatica,0.129284762
779,95,Longilinea_sp.,8.762655415
780,95,Hydrogenophaga_aromaticivorans,0.045513664
781,95,Petrimonas_mucosa,1.326310919
782,95,Neobacillus_niacini,1.286325561
783,95,Clostridium_fungisolvens,30.70686927
784,96,Pseudomonas_phenolilytica,0.369789118
785,96,Mariniplasma_anaerobium,13.72556223
786,96,Mariniphaga_anaerophila,10.00170572
787,96,Methanosarcina_acetivorans,2.543824149
788,96,Methanobacterium_formicicum,3.733107847
789,96,Dielma_fastidiosa,3.12333748
790,96,Tepidimonas_charontis,16.38105453
791,96,Gudongella_oleilytica,8.012350555
792,96,Dechloromonas_aromatica,0.12236613
793,96,Longilinea_sp.,9.014607089
794,96,Hydrogenophaga_aromaticivorans,0.040723261
795,96,Petrimonas_mucosa,1.335462439
796,96,Neobacillus_niacini,1.206279469
797,96,Clostridium_fungisolvens,30.38982998
798,97,Pseudomonas_phenolilytica,0.353095644
799,97,Mariniplasma_anaerobium,14.22886091
800,97,Mariniphaga_anaerophila,9.645380199
801,97,Methanosarcina_acetivorans,2.536972795
802,97,Methanobacterium_formicicum,3.75260366
803,97,Dielma_fastidiosa,3.038673443
804,97,Tepidimonas_charontis,16.57727373
805,97,Gudongella_oleilytica,7.902854831
806,97,Dechloromonas_aromatica,0.115782671
807,97,Longilinea_sp.,9.264161774
808,97,Hydrogenophaga_aromaticivorans,0.036432911
809,97,Petrimonas_mucosa,1.34424084
810,97,Neobacillus_niacini,1.131039179
811,97,Clostridium_fungisolvens,30.07262741
812,98,Pseudomonas_phenolilytica,0.337130513
813,98,Mariniplasma_anaerobium,14.72444609
814,98,Mariniphaga_anaerophila,9.301059768
815,98,Methanosarcina_acetivorans,2.529970289
816,98,Methanobacterium_formicicum,3.771533567
817,98,Dielma_fastidiosa,2.956094055
818,98,Tepidimonas_charontis,16.7606995
819,98,Gudongella_oleilytica,7.7941911
820,98,Dechloromonas_aromatica,0.109525193
821,98,Longilinea_sp.,9.512381234
822,98,Hydrogenophaga_aromaticivorans,0.032592956
823,98,Petrimonas_mucosa,1.352654038
824,98,Neobacillus_niacini,1.060398907
825,98,Clostridium_fungisolvens,29.75732278
826,99,Pseudomonas_phenolilytica,0.321864245
827,99,Mariniplasma_anaerobium,15.2132892
828,99,Mariniphaga_anaerophila,8.968550703
829,99,Methanosarcina_acetivorans,2.522868556
830,99,Methanobacterium_formicicum,3.789937987
831,99,Dielma_fastidiosa,2.875604032
832,99,Tepidimonas_charontis,16.93203838
833,99,Gudongella_oleilytica,7.686651719
834,99,Dechloromonas_aromatica,0.103600425
835,99,Longilinea_sp.,9.757106456
836,99,Hydrogenophaga_aromaticivorans,0.029156763
837,99,Petrimonas_mucosa,1.36076589
838,99,Neobacillus_niacini,0.994102832
839,99,Clostridium_fungisolvens,29.44446282
840,100,Pseudomonas_phenolilytica,0.307257572
841,100,Mariniplasma_anaerobium,15.6957341
842,100,Mariniphaga_anaerophila,8.647356036
843,100,Methanosarcina_acetivorans,2.515634428
844,100,Methanobacterium_formicicum,3.807733333
845,100,Dielma_fastidiosa,2.79711152
846,100,Tepidimonas_charontis,17.09135282
847,100,Gudongella_oleilytica,7.580209323
848,100,Dechloromonas_aromatica,0.097966993
849,100,Longilinea_sp.,9.999497269
850,100,Hydrogenophaga_aromaticivorans,0.026081555
851,100,Petrimonas_mucosa,1.368588183
852,100,Neobacillus_niacini,0.93187516
853,100,Clostridium_fungisolvens,29.13360171
854,101,Pseudomonas_phenolilytica,0.293278463
855,101,Mariniplasma_anaerobium,16.17206132
856,101,Mariniphaga_anaerophila,8.337048363
857,101,Methanosarcina_acetivorans,2.508248264
858,101,Methanobacterium_formicicum,3.824857393
859,101,Dielma_fastidiosa,2.720367362
860,101,Tepidimonas_charontis,17.23873198
861,101,Gudongella_oleilytica,7.474840148
862,101,Dechloromonas_aromatica,0.092609952
863,101,Longilinea_sp.,10.24056123
864,101,Hydrogenophaga_aromaticivorans,0.023329302
865,101,Petrimonas_mucosa,1.376132666
866,101,Neobacillus_niacini,0.873463441
867,101,Clostridium_fungisolvens,28.82447011
868,102,Pseudomonas_phenolilytica,0.279899649
869,102,Mariniplasma_anaerobium,16.64243218
870,102,Mariniphaga_anaerophila,8.037218181
871,102,Methanosarcina_acetivorans,2.500689591
872,102,Methanobacterium_formicicum,3.841248341
873,102,Dielma_fastidiosa,2.645491945
874,102,Tepidimonas_charontis,17.37422341
875,102,Gudongella_oleilytica,7.370484581
876,102,Dechloromonas_aromatica,0.087510554
877,102,Longilinea_sp.,10.48110573
878,102,Hydrogenophaga_aromaticivorans,0.020866017
879,102,Petrimonas_mucosa,1.3834043
880,102,Neobacillus_niacini,0.818631054
881,102,Clostridium_fungisolvens,28.51679447
882,103,Pseudomonas_phenolilytica,0.267089306
883,103,Mariniplasma_anaerobium,17.10699132
884,103,Mariniphaga_anaerophila,7.747497893
885,103,Methanosarcina_acetivorans,2.492945662
886,103,Methanobacterium_formicicum,3.856858404
887,103,Dielma_fastidiosa,2.572430333
888,103,Tepidimonas_charontis,17.4979313
889,103,Gudongella_oleilytica,7.267105096
890,103,Dechloromonas_aromatica,0.082661915
891,103,Longilinea_sp.,10.72184592
892,103,Hydrogenophaga_aromaticivorans,0.018661381
893,103,Petrimonas_mucosa,1.390408068
894,103,Neobacillus_niacini,0.767158942
895,103,Clostridium_fungisolvens,28.21041445
896,104,Pseudomonas_phenolilytica,0.254835963
897,104,Mariniplasma_anaerobium,17.56609407
898,104,Mariniphaga_anaerophila,7.467646268
899,104,Methanosarcina_acetivorans,2.485041828
900,104,Methanobacterium_formicicum,3.871700601
901,104,Dielma_fastidiosa,2.501169412
902,104,Tepidimonas_charontis,17.61023477
903,104,Gudongella_oleilytica,7.164516993
904,104,Dechloromonas_aromatica,0.078063043
905,104,Longilinea_sp.,10.96241489
906,104,Hydrogenophaga_aromaticivorans,0.016688524
907,104,Petrimonas_mucosa,1.397146055
908,104,Neobacillus_niacini,0.718851533
909,104,Clostridium_fungisolvens,27.90559605
910,105,Pseudomonas_phenolilytica,0.243110848
911,105,Mariniplasma_anaerobium,18.02013201
912,105,Mariniphaga_anaerophila,7.197387894
913,105,Methanosarcina_acetivorans,2.476991651
914,105,Methanobacterium_formicicum,3.885773422
915,105,Dielma_fastidiosa,2.431684529
916,105,Tepidimonas_charontis,17.7117492
917,105,Gudongella_oleilytica,7.062477825
918,105,Dechloromonas_aromatica,0.073687645
919,105,Longilinea_sp.,11.20248226
920,105,Hydrogenophaga_aromaticivorans,0.014923255
921,105,Petrimonas_mucosa,1.403608574
922,105,Neobacillus_niacini,0.673520425
923,105,Clostridium_fungisolvens,27.60247047
924,106,Pseudomonas_phenolilytica,0.231903427
925,106,Mariniplasma_anaerobium,18.46936544
926,106,Mariniphaga_anaerophila,6.936436332
927,106,Methanosarcina_acetivorans,2.468657604
928,106,Methanobacterium_formicicum,3.898549234
929,106,Dielma_fastidiosa,2.363944484
930,106,Tepidimonas_charontis,17.80343354
931,106,Gudongella_oleilytica,6.960802132
932,106,Dechloromonas_aromatica,0.069535146
933,106,Longilinea_sp.,11.44214595
934,106,Hydrogenophaga_aromaticivorans,0.013343857
935,106,Petrimonas_mucosa,1.409789111
936,106,Neobacillus_niacini,0.630988046
937,106,Clostridium_fungisolvens,27.3011057
938,107,Pseudomonas_phenolilytica,0.221186714
939,107,Mariniplasma_anaerobium,18.91477386
940,107,Mariniphaga_anaerophila,6.684362798
941,107,Methanosarcina_acetivorans,2.459927274
942,107,Methanobacterium_formicicum,3.909687113
943,107,Dielma_fastidiosa,2.29786897
944,107,Tepidimonas_charontis,17.88616045
945,107,Gudongella_oleilytica,6.859330776
946,107,Dechloromonas_aromatica,0.065594642
947,107,Longilinea_sp.,11.68146033
948,107,Hydrogenophaga_aromaticivorans,0.011930608
949,107,Petrimonas_mucosa,1.415661485
950,107,Neobacillus_niacini,0.591073789
951,107,Clostridium_fungisolvens,27.00098119
952,108,Pseudomonas_phenolilytica,0.21092898
953,108,Mariniplasma_anaerobium,19.35733973
954,108,Mariniphaga_anaerophila,6.440681018
955,108,Methanosarcina_acetivorans,2.450747314
956,108,Methanobacterium_formicicum,3.919118447
957,108,Dielma_fastidiosa,2.233354959
958,108,Tepidimonas_charontis,17.96076535
959,108,Gudongella_oleilytica,6.757980754
960,108,Dechloromonas_aromatica,0.061854822
961,108,Longilinea_sp.,11.92051364
962,108,Hydrogenophaga_aromaticivorans,0.010665787
963,108,Petrimonas_mucosa,1.421192401
964,108,Neobacillus_niacini,0.553602523
965,108,Clostridium_fungisolvens,26.70125428
966,109,Pseudomonas_phenolilytica,0.201101093
967,109,Mariniplasma_anaerobium,19.79830753
968,109,Mariniphaga_anaerophila,6.204785103
969,109,Methanosarcina_acetivorans,2.441105352
970,109,Methanobacterium_formicicum,3.927054757
971,109,Dielma_fastidiosa,2.170254318
972,109,Tepidimonas_charontis,18.0281439
973,109,Gudongella_oleilytica,6.656723419
974,109,Dechloromonas_aromatica,0.05830358
975,109,Longilinea_sp.,12.15951005
976,109,Hydrogenophaga_aromaticivorans,0.009533383
977,109,Petrimonas_mucosa,1.426326898
978,109,Neobacillus_niacini,0.518398403
979,109,Clostridium_fungisolvens,26.40045222
980,110,Pseudomonas_phenolilytica,0.191679276
981,110,Mariniplasma_anaerobium,20.23888429
982,110,Mariniphaga_anaerophila,5.976219705
983,110,Methanosarcina_acetivorans,2.430950259
984,110,Methanobacterium_formicicum,3.933494992
985,110,Dielma_fastidiosa,2.108464399
986,110,Tepidimonas_charontis,18.08913102
987,110,Gudongella_oleilytica,6.555452913
988,110,Dechloromonas_aromatica,0.054933953
989,110,Longilinea_sp.,12.3983743
990,110,Hydrogenophaga_aromaticivorans,0.008519348
991,110,Petrimonas_mucosa,1.431012742
992,110,Neobacillus_niacini,0.48530998
993,110,Clostridium_fungisolvens,26.09757283
994,111,Pseudomonas_phenolilytica,0.182652269
995,111,Mariniplasma_anaerobium,20.6771979
996,111,Mariniphaga_anaerophila,5.754905967
997,111,Methanosarcina_acetivorans,2.420345985
998,111,Methanobacterium_formicicum,3.938564566
999,111,Dielma_fastidiosa,2.048010025
1000,111,Tepidimonas_charontis,18.14498306
1001,111,Gudongella_oleilytica,6.454379679
1002,111,Dechloromonas_aromatica,0.051738615
1003,111,Longilinea_sp.,12.63693774
1004,111,Hydrogenophaga_aromaticivorans,0.00761163
1005,111,Petrimonas_mucosa,1.435273634
1006,111,Neobacillus_niacini,0.454224948
1007,111,Clostridium_fungisolvens,25.79317399
1008,112,Pseudomonas_phenolilytica,0.174007927
1009,112,Mariniplasma_anaerobium,21.11402241
1010,112,Mariniphaga_anaerophila,5.540732308
1011,112,Methanosarcina_acetivorans,2.409335313
1012,112,Methanobacterium_formicicum,3.942339978
1013,112,Dielma_fastidiosa,1.98890294
1014,112,Tepidimonas_charontis,18.19652927
1015,112,Gudongella_oleilytica,6.353646845
1016,112,Dechloromonas_aromatica,0.048708355
1017,112,Longilinea_sp.,12.87311636
1018,112,Hydrogenophaga_aromaticivorans,0.006799331
1019,112,Petrimonas_mucosa,1.439126139
1020,112,Neobacillus_niacini,0.425033862
1021,112,Clostridium_fungisolvens,25.48769896
1022,113,Pseudomonas_phenolilytica,0.165728412
1023,113,Mariniplasma_anaerobium,21.54976684
1024,113,Mariniphaga_anaerophila,5.333448885
1025,113,Methanosarcina_acetivorans,2.397898003
1026,113,Methanobacterium_formicicum,3.944789575
1027,113,Dielma_fastidiosa,1.931103788
1028,113,Tepidimonas_charontis,18.24394908
1029,113,Gudongella_oleilytica,6.253226121
1030,113,Dechloromonas_aromatica,0.045834589
1031,113,Longilinea_sp.,13.10704661
1032,113,Hydrogenophaga_aromaticivorans,0.006072483
1033,113,Petrimonas_mucosa,1.442551284
1034,113,Neobacillus_niacini,0.397622395
1035,113,Clostridium_fungisolvens,25.18096194
1036,114,Pseudomonas_phenolilytica,0.157802253
1037,114,Mariniplasma_anaerobium,21.98471791
1038,114,Mariniphaga_anaerophila,5.132838463
1039,114,Methanosarcina_acetivorans,2.386022409
1040,114,Methanobacterium_formicicum,3.945893858
1041,114,Dielma_fastidiosa,1.874582694
1042,114,Tepidimonas_charontis,18.28735019
1043,114,Gudongella_oleilytica,6.153110146
1044,114,Dechloromonas_aromatica,0.043109852
1045,114,Longilinea_sp.,13.33884142
1046,114,Hydrogenophaga_aromaticivorans,0.005422188
1047,114,Petrimonas_mucosa,1.445534904
1048,114,Neobacillus_niacini,0.37188488
1049,114,Clostridium_fungisolvens,24.87288883
1050,115,Pseudomonas_phenolilytica,0.150206725
1051,115,Mariniplasma_anaerobium,22.41908294
1052,115,Mariniphaga_anaerophila,4.938705608
1053,115,Methanosarcina_acetivorans,2.373702926
1054,115,Methanobacterium_formicicum,3.945643941
1055,115,Dielma_fastidiosa,1.81931586
1056,115,Tepidimonas_charontis,18.32679963
1057,115,Gudongella_oleilytica,6.053306753
1058,115,Dechloromonas_aromatica,0.040527106
1059,115,Longilinea_sp.,13.56859815
1060,115,Hydrogenophaga_aromaticivorans,0.004840477
1061,115,Petrimonas_mucosa,1.448066414
1062,115,Neobacillus_niacini,0.347722915
1063,115,Clostridium_fungisolvens,24.56348056
1064,116,Pseudomonas_phenolilytica,0.142943684
1065,116,Mariniplasma_anaerobium,22.85300395
1066,116,Mariniphaga_anaerophila,4.750868111
1067,116,Methanosarcina_acetivorans,2.360937514
1068,116,Methanobacterium_formicicum,3.944038027
1069,116,Dielma_fastidiosa,1.765282782
1070,116,Tepidimonas_charontis,18.36233262
1071,116,Gudongella_oleilytica,5.953831634
1072,116,Dechloromonas_aromatica,0.03808373
1073,116,Longilinea_sp.,13.79639671
1074,116,Hydrogenophaga_aromaticivorans,0.004320215
1075,116,Petrimonas_mucosa,1.450137385
1076,116,Neobacillus_niacini,0.325044276
1077,116,Clostridium_fungisolvens,24.25277935
1078,117,Pseudomonas_phenolilytica,0.135991481
1079,117,Mariniplasma_anaerobium,23.28659324
1080,117,Mariniphaga_anaerophila,4.569154649
1081,117,Methanosarcina_acetivorans,2.347727731
1082,117,Methanobacterium_formicicum,3.941080985
1083,117,Dielma_fastidiosa,1.712465532
1084,117,Tepidimonas_charontis,18.39397814
1085,117,Gudongella_oleilytica,5.854709335
1086,117,Dechloromonas_aromatica,0.035765024
1087,117,Longilinea_sp.,14.0223114
1088,117,Hydrogenophaga_aromaticivorans,0.003855003
1089,117,Petrimonas_mucosa,1.451741561
1090,117,Neobacillus_niacini,0.303762379
1091,117,Clostridium_fungisolvens,23.94086354
1092,118,Pseudomonas_phenolilytica,0.129343821
1093,118,Mariniplasma_anaerobium,23.71992113
1094,118,Mariniphaga_anaerophila,4.393401272
1095,118,Methanosarcina_acetivorans,2.334077056
1096,118,Methanobacterium_formicicum,3.936782706
1097,118,Dielma_fastidiosa,1.660847604
1098,118,Tepidimonas_charontis,18.42174863
1099,118,Gudongella_oleilytica,5.755966666
1100,118,Dechloromonas_aromatica,0.033571098
1101,118,Longilinea_sp.,14.24639992
1102,118,Hydrogenophaga_aromaticivorans,0.003439103
1103,118,Petrimonas_mucosa,1.452874087
1104,118,Neobacillus_niacini,0.283795708
1105,118,Clostridium_fungisolvens,23.62783119
1106,119,Pseudomonas_phenolilytica,0.122983188
1107,119,Mariniplasma_anaerobium,24.15304443
1108,119,Mariniphaga_anaerophila,4.223447177
1109,119,Methanosarcina_acetivorans,2.319990594
1110,119,Methanobacterium_formicicum,3.931156754
1111,119,Dielma_fastidiosa,1.610413335
1112,119,Tepidimonas_charontis,18.4456594
1113,119,Gudongella_oleilytica,5.657634776
1114,119,Dechloromonas_aromatica,0.031492301
1115,119,Longilinea_sp.,14.46871641
1116,119,Hydrogenophaga_aromaticivorans,0.00306737
1117,119,Petrimonas_mucosa,1.453531432
1118,119,Neobacillus_niacini,0.265067415
1119,119,Clostridium_fungisolvens,23.31379543
1120,120,Pseudomonas_phenolilytica,0.116898664
1121,120,Mariniplasma_anaerobium,24.58599522
1122,120,Mariniphaga_anaerophila,4.059134266
1123,120,Methanosarcina_acetivorans,2.305474995
1124,120,Methanobacterium_formicicum,3.924220396
1125,120,Dielma_fastidiosa,1.561147788
1126,120,Tepidimonas_charontis,18.46572093
1127,120,Gudongella_oleilytica,5.559745846
1128,120,Dechloromonas_aromatica,0.029525085
1129,120,Longilinea_sp.,14.68930394
1130,120,Hydrogenophaga_aromaticivorans,0.002735186
1131,120,Petrimonas_mucosa,1.453711264
1132,120,Neobacillus_niacini,0.247505035
1133,120,Clostridium_fungisolvens,22.99888138
1134,121,Pseudomonas_phenolilytica,0.111084196
1135,121,Mariniplasma_anaerobium,25.01878585
1136,121,Mariniphaga_anaerophila,3.900314151
1137,121,Methanosarcina_acetivorans,2.290537833
1138,121,Methanobacterium_formicicum,3.915993915
1139,121,Dielma_fastidiosa,1.513036424
1140,121,Tepidimonas_charontis,18.48194155
1141,121,Gudongella_oleilytica,5.462332602
1142,121,Dechloromonas_aromatica,0.027664158
1143,121,Longilinea_sp.,14.90819576
1144,121,Hydrogenophaga_aromaticivorans,0.002438411
1145,121,Petrimonas_mucosa,1.453412323
1146,121,Neobacillus_niacini,0.231040184
1147,121,Clostridium_fungisolvens,22.68322265
1148,122,Pseudomonas_phenolilytica,0.105527242
1149,122,Mariniplasma_anaerobium,25.45141908
1150,122,Mariniphaga_anaerophila,3.746841249
1151,122,Methanosarcina_acetivorans,2.275187338
1152,122,Methanobacterium_formicicum,3.906499407
1153,122,Dielma_fastidiosa,1.466064645
1154,122,Tepidimonas_charontis,18.49433337
1155,122,Gudongella_oleilytica,5.365428603
1156,122,Dechloromonas_aromatica,0.025907221
1157,122,Longilinea_sp.,15.12542051
1158,122,Hydrogenophaga_aromaticivorans,0.002173332
1159,122,Petrimonas_mucosa,1.45263414
1160,122,Neobacillus_niacini,0.215608269
1161,122,Clostridium_fungisolvens,22.36695559
1162,123,Pseudomonas_phenolilytica,0.100217922
1163,123,Mariniplasma_anaerobium,25.88388839
1164,123,Mariniphaga_anaerophila,3.598573323
1165,123,Methanosarcina_acetivorans,2.259432373
1166,123,Methanobacterium_formicicum,3.89576141
1167,123,Dielma_fastidiosa,1.420218006
1168,123,Tepidimonas_charontis,18.5029107
1169,123,Gudongella_oleilytica,5.269067782
1170,123,Dechloromonas_aromatica,0.024243735
1171,123,Longilinea_sp.,15.34100219
1172,123,Hydrogenophaga_aromaticivorans,0.001936618
1173,123,Petrimonas_mucosa,1.451377253
1174,123,Neobacillus_niacini,0.201148317
1175,123,Clostridium_fungisolvens,22.05022198
1176,124,Pseudomonas_phenolilytica,0.095146835
1177,124,Mariniplasma_anaerobium,26.31617099
1178,124,Mariniphaga_anaerophila,3.455371174
1179,124,Methanosarcina_acetivorans,2.243282919
1180,124,Methanobacterium_formicicum,3.883806262
1181,124,Dielma_fastidiosa,1.375482121
1182,124,Tepidimonas_charontis,18.50769074
1183,124,Gudongella_oleilytica,5.173283445
1184,124,Dechloromonas_aromatica,0.022674414
1185,124,Longilinea_sp.,15.55495492
1186,124,Hydrogenophaga_aromaticivorans,0.001725284
1187,124,Petrimonas_mucosa,1.449643054
1188,124,Neobacillus_niacini,0.187601266
1189,124,Clostridium_fungisolvens,21.73316658
1190,125,Pseudomonas_phenolilytica,0.090304574
1191,125,Mariniplasma_anaerobium,26.74824023
1192,125,Mariniphaga_anaerophila,3.317097881
1193,125,Methanosarcina_acetivorans,2.226748861
1194,125,Methanobacterium_formicicum,3.870661713
1195,125,Dielma_fastidiosa,1.331842379
1196,125,Tepidimonas_charontis,18.50869207
1197,125,Gudongella_oleilytica,5.078108822
1198,125,Dechloromonas_aromatica,0.021193345
1199,125,Longilinea_sp.,15.76729299
1200,125,Hydrogenophaga_aromaticivorans,0.001536653
1201,125,Petrimonas_mucosa,1.447433693
